Customer_ID,Tenure,City,Zip Code,Latitude,Longitude,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Gigabits Used,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Unlimited Data,Contract,Payment Method,Monthly Charge,Total Charges,Total Revenue,Gender,Age,Married,Kidhome,Teenhome,Income,Churn
3845-JHAMY,16,Inverness,94937,38.099323,-122.945723,Offer D,No,,Yes,Cable,53,No,No,No,No,No,Yes,No,Month-to-Month,Credit Card,35.5,552.7,632.7,Female,48,Yes,1,0,21918,No
3847-BAERP,10,Bass Lake,93604,37.458367,-119.345011,None,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,20.9,247,370.9,Female,27,No,0,1,58330,No
3850-OKINF,71,Pasadena,91106,34.139402,-118.128658,Offer A,Yes,Yes,Yes,DSL,26,Yes,No,No,No,Yes,No,Yes,One Year,Bank Withdrawal,66.2,4692.55,7321.68,Male,42,Yes,0,0,71367,Yes
3853-LYGAM,17,Meadow Vista,95722,39.003358,-121.022539,None,Yes,Yes,Yes,Fiber Optic,5,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Bank Withdrawal,95.65,1640,1999.38,Male,58,No,0,1,50870,Yes
3855-ONCAR,4,Arcadia,91006,34.137319,-118.029837,None,Yes,No,Yes,Fiber Optic,53,No,No,No,No,Yes,No,Yes,Month-to-Month,Credit Card,78.9,299.75,430.46,Female,35,Yes,1,1,77376,Yes
3858-VOBET,23,San Diego,92117,32.825086,-117.199424,None,Yes,Yes,Yes,Cable,13,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.95,1710.45,2372.85,Male,48,No,1,0,33183,No
3858-XHYJO,40,San Gabriel,91776,34.089927,-118.095645,Offer B,Yes,Yes,Yes,Fiber Optic,76,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Bank Withdrawal,105.75,4228.55,5116.55,Female,24,Yes,1,0,30538,No
3859-CVCET,4,Lindsay,93247,36.205465,-119.085807,None,Yes,No,Yes,DSL,27,No,No,No,No,No,No,Yes,Month-to-Month,Mailed Check,45.65,191.05,372.65,Female,47,No,1,1,46015,Yes
3863-IUBJR,12,Oakland,94607,37.80707,-122.297401,None,Yes,No,Yes,DSL,26,No,No,No,No,No,Yes,Yes,One Year,Credit Card,53.65,696.35,1030.19,Male,27,Yes,1,1,54809,No
3863-QSTYI,59,Mission Viejo,92691,33.611945,-117.665867,None,Yes,No,Yes,Cable,18,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,64.65,3735.45,4726.65,Male,60,No,1,0,19789,No
3865-QBWSJ,38,Courtland,95615,38.311609,-121.554034,None,Yes,Yes,Yes,Fiber Optic,27,Yes,No,No,No,No,No,Yes,Two Year,Credit Card,80.45,3162.65,4877.59,Male,76,No,1,0,62499,No
3865-YIOTT,72,San Francisco,94110,37.750021,-122.415201,None,Yes,Yes,Yes,Fiber Optic,26,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Bank Withdrawal,106.1,7848.5,8688.74,Male,40,Yes,0,1,72117,No
3865-ZFZIB,19,Los Angeles,90077,34.102084,-118.451629,Offer D,Yes,No,No,,,,,,,,,,Two Year,Credit Card,19.65,358.15,1017.07,Male,25,No,1,1,38741,No
3865-ZYKAD,69,Sacramento,95831,38.494832,-121.529447,None,Yes,Yes,Yes,Fiber Optic,14,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Credit Card,84.9,5785.65,6804.09,Male,77,Yes,0,1,50965,No
3866-MDTUB,2,Los Angeles,90017,34.052842,-118.264495,None,Yes,No,Yes,DSL,10,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,70.75,146.9,200.76,Female,64,No,0,1,62061,No
3870-MQAMG,54,Camp Nelson,93208,36.057458,-118.591951,Offer B,Yes,Yes,Yes,Fiber Optic,71,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,110.35,5893.15,6010.87,Female,21,Yes,1,1,44393,No
3870-SPZSI,70,Wilton,95693,38.392559,-121.225093,Offer A,Yes,Yes,Yes,Fiber Optic,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,113.05,7869.05,10196.55,Female,56,Yes,1,1,52190,Yes
3871-IKPYH,1,Camarillo,93010,34.227846,-119.079903,None,Yes,No,Yes,Fiber Optic,12,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.1,69.1,85.29,Male,70,No,1,1,44319,Yes
3873-NFTGI,14,Fresno,93703,36.768774,-119.762633,Offer D,Yes,Yes,Yes,DSL,21,No,Yes,No,No,No,No,Yes,Month-to-Month,Credit Card,55.5,767.55,1026.27,Male,54,No,1,2,48686,No
3873-WOSBC,67,Catheys Valley,95306,37.394411,-120.127262,Offer A,Yes,Yes,No,,,,,,,,,,Two Year,Credit Card,25.6,1784.9,2571.48,Male,58,Yes,0,1,43795,No
3874-EQOEP,7,Long Beach,90804,33.783047,-118.1486,Offer E,Yes,Yes,Yes,Cable,28,No,No,No,No,Yes,Yes,No,Month-to-Month,Credit Card,95,655.5,772.54,Male,32,No,1,1,23162,No
3877-JRJIP,1,Hawthorne,90250,33.914775,-118.348083,None,Yes,Yes,Yes,Cable,28,No,No,No,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,59.85,59.85,81.9,Male,50,No,2,1,56962,No
3878-AVSOQ,1,La Jolla,92037,32.853743,-117.25034,None,Yes,No,Yes,Fiber Optic,2,No,No,No,No,No,No,No,Two Year,Bank Withdrawal,71.25,71.25,98.85,Female,68,No,0,1,80427,No
3882-IYOIJ,60,Yorba Linda,92886,33.897253,-117.792202,Offer B,Yes,Yes,Yes,Fiber Optic,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,-9,6758.45,9346.4,Female,41,Yes,1,0,27242,Yes
3884-HCSWG,17,Camptonville,95922,39.432127,-121.099287,None,Yes,No,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,70,1144.5,1354.72,Female,51,No,2,1,38285,No
3884-UEBXB,67,Diamond Springs,95619,38.683605,-120.811852,None,No,,Yes,DSL,15,Yes,Yes,No,No,No,No,Yes,Two Year,Bank Withdrawal,36.15,2434.45,2434.45,Female,58,Yes,0,1,43456,Yes
3886-CERTZ,72,Fullerton,92831,33.879983,-117.895482,None,Yes,Yes,Yes,Fiber Optic,11,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,109.25,8109.8,10351.16,Female,57,Yes,1,0,57537,No
3887-PBQAO,45,Hermosa Beach,90254,33.86532,-118.396336,Offer B,Yes,Yes,No,,,,,,,,,,One Year,Credit Card,25.9,1216.6,2228.65,Female,48,Yes,0,1,43140,No
3889-VWBID,68,Antelope,95843,38.715498,-121.363411,None,Yes,No,Yes,DSL,27,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,82.85,5776.45,7652.57,Male,52,Yes,1,0,20518,No
3890-RTCMS,16,Millville,96062,40.531257,-122.148139,None,Yes,No,Yes,DSL,59,No,No,No,Yes,No,No,Yes,Month-to-Month,Credit Card,49.45,799,1574.2,Male,29,No,0,1,80427,No
3891-NLXJB,37,San Jose,95131,37.387027,-121.897775,None,No,,Yes,DSL,69,Yes,Yes,No,Yes,No,No,No,Two Year,Credit Card,40.55,1390.85,1440.85,Male,26,No,1,1,55801,No
3891-PUQOD,1,Los Angeles,90063,34.044271,-118.185237,None,Yes,No,Yes,DSL,24,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,59.2,59.2,72.78,Female,40,No,0,0,91065,No
3892-NXAZG,72,Downieville,95936,39.578792,-120.780786,Offer A,Yes,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,114.05,8289.2,8707.52,Male,56,Yes,0,1,59052,No
3893-JRNFS,68,Palmdale,93550,34.536232,-118.082935,None,No,,Yes,DSL,58,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,39.9,2796.35,2796.35,Male,19,No,1,1,25176,No
3896-RCYYE,67,Atwater,95301,37.321233,-120.656354,None,No,,Yes,DSL,11,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,53.4,3579.15,3579.15,Female,61,No,1,0,39858,No
3896-ZVNET,24,Gerber,96035,40.03194,-122.176023,None,Yes,Yes,No,,,,,,,,,,Two Year,Mailed Check,24.7,571.75,1069.51,Female,42,Yes,1,0,34738,No
3898-BSJYF,10,Herlong,96113,40.198234,-120.18089,Offer D,Yes,Yes,Yes,Cable,26,Yes,No,Yes,Yes,No,Yes,Yes,One Year,Credit Card,73.55,693.3,835.7,Female,23,No,0,1,57642,Yes
3898-GUYTS,45,Ravendale,96123,40.845738,-120.322219,None,Yes,Yes,Yes,Fiber Optic,4,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Bank Withdrawal,97.05,4385.05,4955.2,Female,71,No,1,1,50729,Yes
3900-AQPHZ,1,Pearblossom,93553,34.445239,-117.894868,None,Yes,No,No,,,,,,,,,,Month-to-Month,Mailed Check,19.9,19.9,69.41,Female,45,No,1,0,14849,No
3902-FOIGH,12,Doyle,96109,40.012675,-120.101857,None,Yes,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,101.35,1218.55,1800.55,Male,66,Yes,1,0,30096,No
3902-MIVLE,63,Whittier,90601,34.007353,-118.033683,Offer B,Yes,Yes,Yes,DSL,21,Yes,No,Yes,Yes,No,Yes,Yes,Two Year,Credit Card,75.7,4676.7,5442.15,Male,35,Yes,1,1,42169,No
3904-UKFRE,4,Stockton,95205,37.965695,-121.260051,Offer E,Yes,Yes,Yes,Fiber Optic,82,Yes,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,80.1,336.15,512.79,Male,27,No,0,1,69139,Yes
3908-BLSYF,6,Los Altos,94024,37.352911,-122.093002,None,Yes,No,Yes,Fiber Optic,24,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,83.9,497.55,653.13,Female,40,No,1,1,35704,No
3908-MKIMJ,68,Mount Shasta,96067,41.33832,-122.290756,None,No,,Yes,Cable,28,Yes,Yes,Yes,No,No,No,Yes,Two Year,Bank Withdrawal,41.95,2965.75,2965.75,Male,79,Yes,0,1,65526,No
3910-MRQOY,72,Orick,95555,41.336354,-124.044354,None,Yes,No,No,,,,,,,,,,Two Year,Bank Withdrawal,19.4,1496.45,2423.09,Female,28,Yes,0,0,32218,Yes
3911-RSNHI,71,Rocklin,95765,38.823278,-121.281856,Offer A,No,,Yes,DSL,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,61.4,4310.35,4310.35,Female,46,Yes,0,1,56559,No
3913-FCUUW,72,Hanford,93230,36.29223,-119.622676,Offer A,Yes,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Bank Withdrawal,70.45,5165.7,5658.9,Female,52,Yes,0,0,87171,No
3913-RDSJZ,64,Los Angeles,90019,34.049841,-118.33846,None,Yes,Yes,No,,,,,,,,,,Two Year,Credit Card,25.55,1714.95,4875.91,Female,40,Yes,1,1,27159,No
3914-FDRHP,9,Warner Springs,92086,33.323705,-116.626907,None,Yes,No,Yes,Fiber Optic,59,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,86.25,770.5,1187.56,Male,25,No,0,1,51537,Yes
3915-ODIYG,60,Cotati,94931,38.326215,-122.718742,None,Yes,Yes,Yes,DSL,29,Yes,Yes,No,No,No,Yes,No,One Year,Bank Withdrawal,71.75,4374.55,4996.55,Male,72,No,0,0,15759,Yes
3916-NRPAP,3,Escalon,95320,37.818543,-121.006907,Offer E,Yes,No,Yes,Fiber Optic,30,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Credit Card,85.7,256.75,346.27,Male,21,No,2,1,43482,No
3920-HIHMQ,26,Scotts Valley,95066,37.070177,-122.010077,None,Yes,Yes,Yes,DSL,19,No,No,No,No,No,No,No,Month-to-Month,Credit Card,49.5,1265.65,1840.49,Female,53,No,1,0,17117,No
3923-CSIHK,50,Herald,95638,38.313447,-121.123886,None,Yes,No,Yes,Cable,24,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,71.05,3444.85,3674.85,Female,69,Yes,1,0,18746,Yes
3926-CUQZX,1,Campo,91906,32.673483,-116.472863,Offer E,Yes,No,Yes,DSL,58,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,45.1,45.1,56.16,Male,27,No,0,1,55759,No
3926-YZVVX,41,Sacramento,95841,38.660442,-121.346321,None,Yes,No,Yes,Cable,12,No,No,No,Yes,No,No,Yes,One Year,Bank Withdrawal,50.05,2029.05,2538.27,Female,62,No,1,1,30630,No
3927-NLNRY,53,Long Barn,95335,38.109125,-120.078597,Offer B,Yes,No,Yes,Fiber Optic,9,No,Yes,No,No,Yes,Yes,Yes,One Year,Bank Withdrawal,94.25,4867.95,5703.76,Male,48,Yes,0,0,18351,No
3930-ZGWVE,1,Stanton,90680,33.801869,-117.995068,None,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,19.75,19.75,35.52,Male,45,No,0,0,45183,No
3932-CMDTD,4,Foothill Ranch,92610,33.698728,-117.67768,None,Yes,No,Yes,Fiber Optic,52,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,105.65,443.9,617.7,Female,29,No,1,1,36997,Yes
3932-IJWDZ,45,Willits,95490,39.492046,-123.375818,Offer B,Yes,Yes,Yes,Fiber Optic,13,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,103.65,4747.85,5861.6,Male,51,No,1,0,27922,No
3933-DQPWX,50,Barstow,92311,34.965648,-117.001509,None,No,,Yes,DSL,6,No,Yes,Yes,Yes,No,No,Yes,Two Year,Credit Card,39.7,1932.75,1932.75,Female,48,No,1,0,11012,No
3934-HXCFZ,23,Pinecrest,95364,38.224869,-119.755729,Offer D,Yes,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,99.25,2186.4,2628,Male,33,Yes,1,1,16860,No
3935-TBRZZ,44,Twentynine Palms,92278,34.457829,-116.139589,Offer B,Yes,Yes,No,,,,,,,,,,One Year,Credit Card,25.7,1110.5,1785.02,Male,54,Yes,1,1,27159,No
3936-QQFLL,2,Calimesa,92320,33.982787,-117.057627,None,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,19.75,39.3,43.24,Male,58,No,0,0,66294,No
3938-YFPXD,72,Janesville,96114,40.294034,-120.512622,Offer A,Yes,Yes,Yes,DSL,27,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Credit Card,84.3,5997.1,8087.26,Male,55,No,0,0,74538,No
3941-XTSKM,42,Burnt Ranch,95527,40.854512,-123.450097,None,No,,Yes,DSL,26,No,Yes,Yes,No,No,Yes,Yes,One Year,Credit Card,45.1,2049.05,2049.05,Male,32,Yes,0,1,61278,No
3943-KDREE,26,Los Angeles,90010,34.062125,-118.315709,None,Yes,Yes,Yes,Fiber Optic,15,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.95,1834.95,2290.73,Female,48,No,0,0,58684,Yes
3945-GFWQL,12,San Jose,95113,37.333851,-121.891147,None,Yes,No,Yes,DSL,16,No,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,44.55,480.6,524.31,Female,33,No,1,0,49669,Yes
3946-JEWRQ,47,Sherman Oaks,91403,34.147149,-118.463365,None,Yes,Yes,Yes,Fiber Optic,85,No,No,No,No,Yes,Yes,No,One Year,Credit Card,95.2,4563,5626.71,Male,21,Yes,1,1,,No
3946-MHCZW,1,Ontario,91761,34.035602,-117.591528,Offer E,Yes,No,Yes,DSL,11,No,No,Yes,No,No,No,Yes,Month-to-Month,Credit Card,50.9,50.9,57.85,Male,50,No,1,0,34380,No
3948-FVVRP,9,Santa Maria,93455,34.818227,-120.418784,None,Yes,No,Yes,DSL,24,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Credit Card,54.8,452.8,852.94,Male,43,Yes,0,1,61456,No
3948-KXDUF,66,Los Gatos,95033,37.160194,-121.945611,None,Yes,Yes,Yes,Cable,10,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Bank Withdrawal,68.75,4447.55,5801.87,Male,64,No,0,0,82170,No
3948-XHGNA,24,San Diego,92117,32.825086,-117.199424,None,Yes,No,Yes,DSL,28,Yes,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,49.55,1210.4,1555.76,Male,35,No,1,1,54809,Yes
3950-VPYJB,57,Chester,96020,40.243494,-121.154733,None,Yes,No,Yes,DSL,58,Yes,Yes,No,Yes,No,No,No,One Year,Credit Card,59.6,3509.4,4408.75,Male,37,Yes,0,1,70713,Yes
3951-NJCVI,42,Cathedral City,92234,33.829583,-116.474131,None,Yes,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,No,One Year,Bank Withdrawal,95.05,3944.5,5820.68,Female,76,Yes,1,0,27071,No
3955-JBZZM,20,Hermosa Beach,90254,33.86532,-118.396336,Offer D,Yes,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,-5,1641.3,2549.1,Male,45,No,1,0,83033,No
3956-CJUST,23,San Francisco,94115,37.786031,-122.437301,None,Yes,No,Yes,Fiber Optic,25,Yes,No,No,No,No,No,No,One Year,Bank Withdrawal,75.4,1643.55,2128.81,Female,67,No,0,0,75507,Yes
3956-MGXOG,28,Modesto,95350,37.671806,-121.007575,None,Yes,No,Yes,Fiber Optic,5,No,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,80.6,2244.95,3192.47,Female,62,No,0,1,57959,Yes
3957-HHLMR,70,Aguanga,92536,33.482243,-116.827173,Offer A,Yes,Yes,Yes,DSL,12,Yes,No,No,No,No,Yes,Yes,One Year,Bank Withdrawal,65.2,4543.15,6623.55,Female,50,Yes,0,0,77457,No
3957-LXOLK,28,Shingletown,96088,40.497441,-121.827524,Offer C,Yes,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,106.15,3152.5,3423.26,Female,75,No,0,0,55614,No
3957-SQXML,34,Los Angeles,90068,34.137411,-118.328915,None,Yes,Yes,No,,,,,,,,,,Two Year,Credit Card,24.95,894.3,1751.44,Female,61,Yes,0,0,71613,No
3961-SXAXY,1,Thousand Oaks,91362,34.191842,-118.822796,Offer E,Yes,No,Yes,Cable,10,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,44.05,44.05,74.78,Male,49,No,1,1,54162,Yes
3963-RYFNS,72,Venice,90291,33.991782,-118.479229,Offer A,Yes,Yes,Yes,Fiber Optic,51,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Bank Withdrawal,116.45,8013.55,11596.99,Female,25,No,1,0,24594,No
3966-HRMZA,3,Bishop,93514,37.04584,-118.397236,Offer E,Yes,No,Yes,Fiber Optic,13,No,No,Yes,No,No,No,No,One Year,Credit Card,75.05,202.9,331.73,Female,74,No,1,0,16653,No
3967-KXAPS,72,Los Angeles,90061,33.92128,-118.274186,Offer A,Yes,Yes,Yes,DSL,5,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Credit Card,92.3,6719.9,7698.38,Male,42,Yes,0,1,61671,No
3967-VQOGC,67,Leggett,95585,39.873371,-123.741474,None,Yes,Yes,No,,,,,,,,,,Two Year,Credit Card,24.9,1680.25,2848.06,Female,54,Yes,1,1,38236,No
3969-GYXEL,11,Berkeley,94708,37.897743,-122.263124,None,Yes,No,Yes,Fiber Optic,20,Yes,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,76.4,838.7,1240.42,Female,46,No,0,0,66294,No
3969-JQABI,58,Palo Alto,94303,37.45809,-122.115398,None,Yes,No,Yes,DSL,20,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Credit Card,65.25,3791.6,6230.88,Female,47,Yes,1,1,33456,Yes
3970-XGJDU,62,West Hills,91307,34.199787,-118.68493,None,Yes,No,No,,,,,,,,,,Two Year,Credit Card,19.2,1123.65,2613.51,Female,45,No,0,1,58646,No
3973-SKMLN,71,Carlsbad,92008,33.148116,-117.306043,None,Yes,No,No,,,,,,,,,,Two Year,Credit Card,19.9,1355.1,2890.54,Male,49,No,1,0,28567,No
3976-BWUCK,30,San Diego,92130,32.957195,-117.202542,None,Yes,Yes,Yes,Fiber Optic,24,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Credit Card,94.1,2804.45,3014.75,Female,63,Yes,0,0,65220,No
3976-HXHCE,72,Belvedere Tiburon,94920,37.885629,-122.46858,None,Yes,No,No,,,,,,,,,,Two Year,Bank Withdrawal,19.3,1414.8,4708.8,Male,57,No,0,0,70123,No
3976-NLDEZ,1,Mira Loma,91752,33.999992,-117.535395,Offer E,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,20.6,20.6,22.08,Male,55,No,1,0,31615,Yes
3977-QCRSL,5,Warner Springs,92086,33.323705,-116.626907,Offer E,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,20.15,117.95,134.8,Female,30,No,0,0,77882,No
3978-YNKDD,19,Culver City,90232,34.019323,-118.391902,None,Yes,No,No,,,,,,,,,,Two Year,Credit Card,20.85,467.5,1154.54,Male,62,No,0,0,68743,Yes
3981-QSVQI,8,Bakersfield,93305,35.391733,-118.984109,Offer E,Yes,No,No,,,,,,,,,,Month-to-Month,Bank Withdrawal,19.7,168.9,346.1,Male,28,No,0,1,58116,Yes
3982-DQLUS,65,Sunland,91040,34.282704,-118.312929,None,Yes,Yes,Yes,Fiber Optic,23,Yes,Yes,No,No,No,No,Yes,Two Year,Bank Withdrawal,85.75,5688.45,6279.56,Male,78,Yes,0,0,89058,No
3982-JGSFD,36,Madera,93638,37.004068,-119.930027,None,Yes,No,No,,,,,,,,,,One Year,Credit Card,20.35,695.85,1153.77,Male,37,No,0,1,54386,No
3982-XWFZQ,42,Denair,95316,37.524721,-120.757977,Offer B,Yes,Yes,Yes,Cable,41,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,50.25,2203.65,2628.34,Female,30,Yes,1,0,43974,No
3985-HOYPM,26,Washington,95986,39.34128,-120.786867,None,Yes,No,No,,,,,,,,,,One Year,Credit Card,19.4,525.55,687.18,Male,29,No,1,1,48752,Yes
3987-KQDDU,9,Sonoma,95476,38.25485,-122.461799,None,Yes,No,Yes,Fiber Optic,6,Yes,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,75.6,661.55,851.54,Male,58,No,0,1,71499,No
3988-RQIXO,1,Corona Del Mar,92625,33.600987,-117.862734,None,Yes,No,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,91.3,91.3,134.91,Female,68,No,0,0,18690,Yes
3990-QYKBE,37,La Canada Flintridge,91011,34.234912,-118.153729,None,Yes,Yes,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,92.5,3473.4,5300.09,Male,74,Yes,0,1,53977,No
3992-YWPKO,6,Atwater,95301,37.321233,-120.656354,Offer E,Yes,Yes,Yes,Fiber Optic,10,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,109.9,669.45,791.61,Female,55,No,0,1,64961,No
3995-WFCSM,2,San Jacinto,92582,33.806708,-117.02007,None,Yes,No,Yes,DSL,82,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,60.85,111.4,141.9,Female,28,No,1,0,34412,No
3996-ZNWYK,71,Sacramento,95832,38.445939,-121.496855,None,Yes,No,No,,,,,,,,,,Two Year,Credit Card,19.8,1388.45,3668.97,Male,77,Yes,1,0,34380,No
3999-QGRJH,8,Ballico,95303,37.4695,-120.672724,None,Yes,No,Yes,Fiber Optic,20,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.7,560.85,679.97,Male,80,No,1,1,52034,No
3999-WRNGR,60,Soda Springs,95728,39.279068,-120.414275,None,No,,Yes,Cable,51,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,49.75,3069.45,3069.45,Female,39,Yes,0,1,64950,No
4000-VGMQP,38,Pollock Pines,95726,38.733908,-120.453416,None,Yes,Yes,Yes,Cable,30,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Credit Card,78.95,2862.55,3382.01,Male,56,Yes,1,1,53201,No
4001-TSBTV,58,Sacramento,95827,38.549185,-121.328386,Offer B,Yes,No,Yes,Fiber Optic,17,No,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,91.55,5511.65,7874.57,Female,49,Yes,1,0,24336,Yes
4002-BQWPQ,25,Crockett,94525,38.049292,-122.228415,None,Yes,Yes,Yes,Cable,23,Yes,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Bank Withdrawal,81.75,2028.8,2658.8,Male,59,No,0,0,7500,No
4003-FUSHP,19,Santa Cruz,95060,36.993451,-122.098858,Offer D,Yes,No,Yes,Cable,8,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Credit Card,61.55,1093.2,1976.51,Male,62,No,0,0,73395,No
4003-OCTMP,31,Tracy,95376,37.680968,-121.446049,None,Yes,No,Yes,Cable,15,Yes,No,No,Yes,No,Yes,Yes,One Year,Bank Withdrawal,64,1910.75,2803.55,Female,55,Yes,0,0,88347,Yes
4006-HKYHO,63,Bakersfield,93311,35.16207,-119.194488,None,Yes,No,Yes,DSL,47,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Bank Withdrawal,86.7,5309.5,7173.04,Male,24,No,0,0,77457,No
4007-NHVHI,56,Rio Linda,95673,38.688764,-121.457596,None,Yes,Yes,Yes,Fiber Optic,18,Yes,Yes,No,No,No,Yes,Yes,Two Year,Bank Withdrawal,96.85,5219.65,7833.17,Female,69,No,0,1,48432,No
4009-ALQFH,25,Groveland,95321,37.902968,-119.667544,None,Yes,No,Yes,Fiber Optic,8,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,99.5,2369.05,3560.05,Female,35,No,0,0,11448,Yes
4010-YLMVT,56,Yucaipa,92399,34.04597,-117.011825,Offer B,Yes,Yes,Yes,Fiber Optic,51,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Credit Card,106.6,5893.95,7281.07,Female,25,No,0,1,74190,No
4011-ARPHK,27,Norwalk,90650,33.905963,-118.08263,None,Yes,No,Yes,DSL,9,Yes,No,No,No,No,No,No,Month-to-Month,Credit Card,50.35,1411.35,2061.12,Male,59,No,1,0,38360,No
4012-YCFAI,60,Riverside,92508,33.885499,-117.324959,None,Yes,No,Yes,DSL,16,Yes,Yes,No,Yes,No,No,Yes,Two Year,Credit Card,61.35,3766.2,5099.4,Male,45,Yes,1,0,33228,Yes
4012-ZTHBR,21,Kneeland,95549,40.664483,-123.865325,Offer D,Yes,No,Yes,Cable,17,No,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,44.95,926.25,1744.2,Female,33,Yes,0,1,52569,Yes
4013-GUXND,1,Lancaster,93534,34.727529,-118.153098,Offer E,Yes,No,No,,,,,,,,,,Month-to-Month,Credit Card,20.8,20.8,68.94,Male,37,No,0,0,33279,No
